start,duration,text,valence,arousal
1421.87,3.87,uh-huh your wife's gonna stay there my,1,0
1423.37,4.26,wife's gonna stay here we're gonna bring,1,0
1425.74,6.03,the little little guys along we're gonna,1,0
1427.63,5.51,name them uh take and tak that's all,1,0
1431.77,3.9,right that's not bad,1,0
1433.14,4.87,yeah I like the two you good you go with,1,0
1435.67,4.35,tick attack all right take is the cute,1,0
1438.01,5.1,one and tack is the handsome one okay,1,0
1440.02,4.92,all right kick some mysteries yeah keep,1,0
1443.11,4.44,it straight don't mess it up okay and,1,0
1444.94,4.2,the the druid Linnell she says I will,1,0
1447.55,3.84,not join you but what I will do instead,1,0
1449.14,4.83,is I will cast a powerful spell over the,1,0
1451.39,4.68,home tree in the surrounding area that,1,0
1453.97,4.77,should help ward anyone who comes this,1,0
1456.07,5.43,way thank you is that a deal and in with,1,0
1458.74,4.71,that I will send my servant to aid you,1,0
1461.5,3.69,okay cool that's great thank you okay,1,0
1463.45,4.32,then she goes over there she waves her,1,0
1465.19,4.38,wand around and she could you see this,1,0
1467.77,3.87,like a little magical chromatic,1,0
1469.57,4.38,aberration displacement map kind of like,1,0
1471.64,4.62,dome form around it throws it like that,1,0
1473.95,3.75,was like Sheila grenades is me yeah it's,1,0
1476.26,5.25,like hail hexagon just like it was like,1,0
1477.7,5.76,master shapes like yeah exactly and I,1,0
1481.51,3.48,just casually mentioned when she can,1,0
1483.46,4.17,hear it but you know what it wasn't for,1,0
1484.99,4.8,no Keys heroics - it was no chance to,1,0
1487.63,4.47,prevail before and she looks over at no,1,0
1489.79,5.61,key and she was like said like thanks a,1,0
1492.1,5.49,lot for help really nice Edie so I'm,1,0
1495.4,4.26,only doing it because of the land which,1,0
1497.59,4.26,I vowed to protect that's pretty cool,1,0
1499.66,3.6,I've got particular in - she talked,1,0
1501.85,4.73,about some time not now cuz I have to go,1,0
1503.26,3.32,fight some bad guys I'll see you later,1,0
1507.09,7.45,nice all right we're gonna head out,1,0
1510.94,6.54,let's do it and so with that decision,1,0
1514.54,7.35,your party marches out from the camp,1,0
1517.48,6.78,with a very strong determination to find,1,0
1521.89,4.91,allies to help you in what seems like a,1,0
1524.26,2.54,hopeless battle,1,0
