start,duration,text,valence,arousal
1469.6,5.88,other arms blood comes out he's like he,0,1
1473.08,4.169,is pretty jacked up with that he like,0,1
1475.48,4.889,it's a reaction he just kind of turns to,0,1
1477.249,5.01,you freaks out he's freaked out that was,0,1
1480.369,3.721,a pretty solid strike especially after,0,1
1482.259,4.05,he checks himself up - anyways grants,0,1
1484.09,4.289,turn I'm going straight for this guy,0,1
1486.309,3.12,that's right next to me cool runner on,0,1
1488.379,4.38,the backside there and I'm gonna swing,0,1
1489.429,8.85,at this this mofo you're what 13 which,0,1
1492.759,10.561,is a 19 hit on 19 and damage-wise I do,0,1
1498.279,7.321,15 damage to 15 damn it oh dude champion,0,1
1503.32,4.53,rolls up behind us car so his sword,0,1
1505.6,3.779,flies through and just goes like too,0,1
1507.85,5.059,soon,0,1
1509.379,8.941,head straight off body in the fire,0,1
1512.909,11.551,burning dead no key Stern look I just,0,1
1518.32,9.799,slashed him flashing slashed him with a,0,1
1524.46,7.839,1818 piss I do,0,1
1528.119,6.13,seven points of damage slice him across,0,1
1532.299,4.47,the chest and blood starts squirting all,0,1
1534.249,4.351,over place he's still alive though he's,0,1
1536.769,5.13,bloodied as you can see by the blood all,0,1
1538.6,6.209,over him anyways it is now the guards,0,1
1541.899,7.97,turn the guard in front of no key takes,0,1
1544.809,5.06,his spear and tries to stab you,0,1
1550.08,5.25,he sucks like you tell me already missus,0,1
1552.54,5.16,now the next guard on fire not on fire,0,1
1555.33,4.77,he's not on fire he's just messed up and,0,1
1557.7,4.41,jacked up he sees everyone and he yet,0,1
1560.1,7.32,takes a full round action to start,0,1
1562.11,10.11,fleeing one two three four five six,0,1
1567.42,8.04,seven eight nine ten eleven twelve,0,1
1572.22,7.11,dang the shot he starts proofing away in,0,1
1575.46,5.55,fear it's your turn I'm gonna I'm gonna,0,1
1579.33,3.84,see this guy sprinting here the woods,0,1
1581.01,4.52,I'm gonna chase out there one two,0,1
1583.17,5.85,Freddy's through to my bank four five,0,1
1585.53,4.99,six yeah I see him like like popping,0,1
1589.02,3.78,their treat him draw arrow and you got a,0,1
1590.52,8.4,shot shot right painting trees well I'm,0,1
1592.8,8.13,gonna roll to hit him 22 Princess,0,1
1598.92,5.96,Mononoke him let's see how bad it is,0,1
1600.93,6.83,you're like a 10 pop turn 18 18 18,0,1
1604.88,10.06,points 10 points of damage to his brain,0,1
1607.76,8.53,18 points and this head it just explodes,0,1
1614.94,3.87,it's just straight through his skull,0,1
1616.29,5.82,fragments brains guts just like just,0,1
1618.81,4.23,rolling rolling in it with blood all,0,1
1622.11,10.17,over the ground,0,1
1623.04,13.2,romi perception check 23 the corner of,0,1
1632.28,6.77,your eye you see a wagons it's like this,0,1
1636.24,7.68,one pulling away from the house and,0,1
1639.05,7.12,going over the bridge just as you look,0,1
1643.92,4.26,away from your your corpse after that,0,1
1646.17,4.08,I'm going to use my last move action to,0,1
1648.18,5.37,move one back towards the dirt na my,0,1
1650.25,5.88,turn got it and bran,0,1
1653.55,6.72,the real advantage I'm playing I'm shot,0,1
1656.13,8.37,to 2d toys and you take the vest here we,0,1
1660.27,6.96,go it's 15 plus oh that's a hit you yeah,0,1
1664.5,7.77,if it think it's and damage-wise we're,0,1
1667.23,7.04,doing 13 damage done you destroy him you,0,1
1672.27,4.77,kind of hit him and it's kind of loose,0,1
1674.27,6.7,associated parts that kind of go flying,0,1
1677.04,8.3,away into the tree already go go over,0,1
1680.97,7.44,Nika Oh girls ah got him I'm out,0,1
1685.34,5.44,everyone is no longer in initiative no,0,1
1688.41,4.68,one initiative is over okay okay I,0,1
1690.78,3.93,merely run towards my wife and child and,0,1
1693.09,6.84,hold their bodies and start crying all,0,1
1694.71,7.89,right no yeah maple I'm gonna Rob says,0,1
1699.93,4.38,ten dart over the tent I don't yell look,0,1
1702.6,4.41,at the village I just I jump over his,0,1
1704.31,7.86,body as I'm running to get to the tent,0,1
1707.01,6.15,your wife is alive oh thank god jeez,1,1
1712.17,5.49,there it is like Oh,1,1
1713.16,7.59,Darian how dare you know O'Meara O'Meara,1,1
1717.66,5.43,you okay didn't harm you did they oh but,1,1
1720.75,5.79,they killed everyone else you okay don't,0,0
1723.09,5.79,you okay okay Hey they took the tailbone,0,0
1726.54,3.03,is Steve middle Steve they talk to the,0,0
1728.88,4.26,slaves,0,0
1729.57,6.03,they're not gonna sneeze the Sarge is,0,0
1733.14,5.67,talking they took them to tell you oh,0,0
1735.6,6.57,you're so beautiful I know also sexy,0,0
1738.81,4.95,what I'm sorry ah oh oh yeah go wait,0,0
1742.17,2.85,hold on the vault the village elders,0,0
1743.76,3.51,damn it I turn around and go to the,0,0
1745.02,8.04,village older before I do this both his,0,0
1747.27,7.53,legs are broken and like backwards back,0,0
1753.06,4.38,ways really like this yeah there's,0,0
1754.8,3.83,always on the wrong way I got one hit,0,0
1757.44,5.16,point left,0,0
1758.63,5.5,19:19 nipple one hit point my god I've,0,0
1762.6,3.84,never known anyone who got that look,0,0
1764.13,3.27,make me a fire feed me some food food,0,0
1766.44,3.71,before I die,0,0
1767.4,2.75,beautiful,0,0
1771.87,5.88,Ladell they're so weird probably drop my,0,0
1775.17,5.13,you're the weirdest okay,0,0
1777.75,4.89,Oh avenge the tribe come back to me with,0,0
1780.3,4.41,supplies and maybe heal me all you have,0,0
1782.64,3.21,to tend oh I know I know your family's,0,0
1784.71,4.44,dead I'm gonna try to persuade him right,0,0
1785.85,5.25,now who's a life oh man dude you guys I,0,0
1789.15,4.95,got a s'more I'm personally I don't give,0,0
1791.1,4.709,a crap about the village elder he sucks,0,0
1794.1,6.69,as a village elder my opinion wanna me,0,0
1795.809,7.111,run me into hiding event shows look I'm,0,0
1800.79,4.769,the village elder take these gifts with,1,0
1802.92,7.38,you it's a scroll of lesser restoration,1,0
1805.559,7.741,brand for your ailment perfect thank you,1,0
1810.3,3.66,it's three healing potions one for each,1,0
1813.3,3.0,of you,1,0
1813.96,4.2,lesser minor healing potions you,1,0
1816.3,3.03,remember how I'm so wise yeah it's,1,0
1818.16,3.899,actually because of this ancient,1,0
1819.33,5.7,medallion that I wearing and let it take,1,0
1822.059,6.841,it and offer it to one of you dibs,1,0
1825.03,4.5,wisdoms my main modifier neat go for it,1,0
1828.9,3.029,yes,1,0
1829.53,6.12,all right we dyed users no can you paint,1,0
1831.929,5.371,this medallion of generation it's a,1,0
1835.65,6.36,medallion of divination you can cast,1,0
1837.3,6.03,divination once per day it's a spell,1,0
1842.01,6.89,all right now it's our kind of here we,1,0
1843.33,8.57,go seven divination it's like it's like,1,0
1848.9,3.0,divine,1,0
1852.17,5.47,I'm gonna use it right now you hear a,1,0
1855.66,5.28,voice in the back of your head ask,1,0
1857.64,5.85,nature a question where our brains,1,0
1860.94,8.219,family where is Ryan's family,1,0
1863.49,10.309,brands family once whole now separated,1,0
1869.159,7.02,one near one much further away and,1,0
1873.799,3.73,that's the answer and the spell ends,1,0
1876.179,4.261,troll that's it,1,0
1877.529,5.671,Brandon one of your family members has,1,0
1880.44,5.28,been taken I think one is here somewhere,1,0
1883.2,5.459,well I greatly appreciate if you'd help,1,0
1885.72,5.179,me search uh I'll see how well I can,1,0
1888.659,4.471,perceive through these tears in my eyes,1,0
1890.899,10.601,you roll disadvantaged because you tears,1,0
1893.13,10.529,in your eyes again Tico says look guys,1,0
1901.5,4.62,there's my dead child like yeah yeah,1,0
1903.659,4.77,even he just doesn't actually help I,1,0
1906.12,4.76,don't care isn't this is there some like,1,0
1908.429,4.651,cool s wise tree that no ki knows about,1,0
1910.88,3.97,here's the thing just put us a new tree,1,0
1913.08,3.9,for a little bit while you guys go every,1,0
1914.85,3.36,Darian Real Talk real talk,1,0
1916.98,3.48,I'm happy to put your wife in my tree,1,0
1918.21,3.66,but frankly I've never really liked the,1,0
1920.46,3.36,town elder I've always thought he's kind,1,0
1921.87,3.99,of a goofball he's kind of crappy at it,1,0
1923.82,4.109,you guys are chilled though so your wife,1,0
1925.86,5.13,can say they're heating up as always,1,0
1927.929,5.341,later today so he's an old man are you,1,0
1930.99,4.08,gonna leave him to die death is part of,1,0
1933.27,6.96,the circle of life the old man is like,1,0
1935.07,7.55,this makes a funny sound a bird flies,1,0
1940.23,2.39,over,1,0
1943.009,5.77,swords Oh live things does a cool,1,0
1946.559,5.011,backflip let's the sick flip and lands,1,0
1948.779,5.13,next to them and like rigor to rates,1,0
1951.57,6.539,regurgitate some food into his mouth,1,0
1953.909,6.57,I go nothing I don't want that happening,1,0
1958.109,3.66,my house you kept the bird it's like I,1,0
1960.479,5.28,feel better but my legs are still,1,0
1961.769,5.88,backwards I don't have a try Spencer,1,0
1965.759,4.5,trying to move on his own damn you try,1,0
1967.649,5.1,isn't it I'm gonna move on my coop he,1,0
1970.259,4.561,don't himself one hit point and he has,1,0
1972.749,4.14,zero hit points you know a zero hit,1,0
1974.82,4.65,points he broke his leg even harder when,1,0
1976.889,3.9,he tried to move in he said so and that,1,0
1979.47,2.85,means he's dying and I'm gonna start,1,0
1980.789,4.82,rolling for him to truly die if you guys,1,0
1982.32,7.77,don't save his life we have no room to,1,0
1985.609,6.971,have someone burn us he's well beyond,1,0
1990.09,5.279,beyond saving he's certainly not coming,1,0
1992.58,6.329,with us to go after his people that,1,0
1995.369,5.67,attacked us I draw my short-sword I'm,1,0
1998.909,5.22,gonna put him at his misery he opens his,1,0
2001.039,7.02,eyes like this a little bit oh hey guys,1,0
2004.129,5.43,hit with your sword near his neck what's,1,0
2008.059,2.85,going we're gonna take her and escort,1,0
2009.559,2.73,her to the tree all right do you guys do,1,0
2010.909,3.24,that you're back and you're good she's,1,0
2012.289,3.12,gone she's dead the tree that's what,1,0
2014.149,2.821,your home trees like you can see she's,1,0
2015.409,3.301,pretty well hidden there's like animals,1,0
2016.97,3.419,sniffing around it and stuff they can't,1,0
2018.71,3.659,find her this is a bear that walks up,1,0
2020.389,4.65,right there in like poops it's like no,1,0
2022.369,4.86,one here anyways so like anyways I'm,1,0
2025.039,4.801,gonna search the soldiers bodies for,1,0
2027.229,3.45,items or any clue to where they came,1,0
2029.84,5.069,from or who they are,1,0
2030.679,7.5,so basically D finds a scroll on one of,1,0
2034.909,6.84,the guards bodies it says there are were,1,0
2038.179,5.7,orders to come and clear the outskirts,1,0
2041.749,5.581,of the town of savages so that they,1,0
2043.879,8.821,could build more farms the border was,1,0
2047.33,8.43,set by or voll the cleric of Quinton,1,0
2052.7,7.639,Shire Ervil Quinton Shire Orville of,1,0
2055.76,6.809,Quinton Shire sent these orders directly,1,0
2060.339,3.31,all right Nico what are you gonna do,1,0
2062.569,3.06,with the corpses of your bed me and,1,0
2063.649,3.78,family the dead ones take my wife and,1,0
2065.629,3.45,put it right here,1,0
2067.429,3.15,and I surround her with like various,1,0
2069.079,3.21,leaves and moss that will help encourage,1,0
2070.579,3.361,decomposition and mushrooms and like,1,0
2072.289,3.39,spores oh you're gonna make a part of a,1,0
2073.94,4.05,tree and I do the same thing with my kid,1,0
2075.679,3.6,and I sprinkle seeds on top of the,1,0
2077.99,3.45,bodies and over the next couple weeks,1,0
2079.279,4.35,they will decompose and they will turn,1,0
2081.44,3.629,into fertilizer for new trees overall,1,0
2083.629,3.391,and wine themselves around my country,1,0
2085.069,3.421,that's beautiful meaningful significant,1,0
2087.02,4.289,and also you just got an inspiration,1,0
2088.49,4.379,pause yes you got an inspiration boy,1,0
2091.309,3.99,Martha found eco that gives you,1,0
2092.869,4.321,advantage on anything you want was that,1,0
2095.299,3.361,great you only get one effectively at a,1,0
2097.19,3.99,time when you want to use that up boom,1,0
2098.66,3.51,suddenly man you get advantage of,1,0
2101.18,3.359,anything you do,1,0
2102.17,3.899,um I remember the memory of my kids and,1,0
2104.539,3.81,wife my kid wine that's pretty one else,1,0
2106.069,9.451,pretty sweet that's pretty awesome what,1,0
2108.349,9.651,do you what next guys all right let's go,1,0
2115.52,2.48,get more people,1,0
2119.37,6.6,Oh thousand three hundred nineteen crowd,1,0
2122.55,8.28,we got him we got a posse yo guys season,1,0
2125.97,8.54,people up in this clan boom solution,1,0
2130.83,3.68,arrows someone in that roof,1,0
