start,duration,text,valence,arousal
1478.94,4.68,off and he's like dude it wasn't hit a,0,1
1480.83,6.24,solid hit okay yes please you know we,0,1
1483.62,5.61,think the solidus hit I have everything,0,1
1487.07,5.099,I got guys how is everything I got I'm,0,1
1489.23,5.4,gonna shoot my arrow at the pallet,0,1
1492.169,8.401,attack how many hit points to you would,0,1
1494.63,8.16,you think this guy has 22 hit okay 32 of,0,1
1500.57,4.53,these is already hurt,0,1
1502.79,5.7,nine points of damage to nine points of,0,1
1505.1,9.41,damage succeeds on the concentration,0,1
1508.49,7.319,check and now it is a key it some time,0,1
1514.51,4.12,guys,0,1
1515.809,5.821,I think back to earlier in the day a,0,1
1518.63,5.94,long long time ago it seems my hands,0,1
1521.63,6.69,were still clean when I planted those,0,1
1524.57,4.53,seeds I got inspired and it's my time to,0,1
1528.32,2.79,use it,0,1
1529.1,3.18,so I pod like pulling the memory from my,0,1
1531.11,3.42,mind you were so black and white,0,1
1532.28,4.74,flashback to right now it's ridiculous,0,1
1534.53,3.979,yeah yeah I mean like two episodes again,0,1
1537.02,3.739,I'll be like are even very good,0,1
1538.509,5.431,a little bit at this two episodes back,0,1
1540.759,5.21,anyways I'm gonna cast old person on the,0,1
1543.94,7.5,Paladin inspiration,0,1
1545.969,7.93,alright Sam DC save of will 14 was,0,1
1551.44,5.88,advantage Constitution for abilities was,0,1
1553.899,10.32,to listen wisdom got it alright 14,0,1
1557.32,10.019,disadvantage for 1918 no I mean no joke,0,1
1564.219,4.86,the paladin takes his bastard sword and,0,1
1567.339,5.04,waves it into the air he's like Oh,0,1
1569.079,5.34,Quinton Shia end of my civilization oh,0,1
1572.379,6.42,she she swings his sword down on you,0,1
1574.419,7.08,does a nineteen hit you,0,1
1578.799,5.58,uh yeah I believe so right cool he,0,1
1581.499,5.04,damaged he slide to do a damage son at,0,1
1584.379,5.87,twenty-five back to the action so the,0,1
1586.539,8.58,cleric he warms up his hands Darien,0,1
1590.249,9.37,tries to strike into the rain pack those,0,1
1595.119,6.15,goodies won't hit loads off the wall,0,1
1599.619,3.3,next few it did knocks on a whole new,0,1
1601.269,3.75,window right here yeah full exactly,0,1
1602.919,5.43,programs imma go right there he turns to,0,1
1605.019,4.74,the holy one and then for the next part,0,1
1608.349,4.26,of the attack what he does is then he,0,1
1609.759,6.0,simply just walked four grand homely and,0,1
1612.609,5.94,these swirling evil spirit Guardians,0,1
1615.759,5.79,start whipping around so quickly in it,0,1
1618.549,6.051,gets kind of nuts wisdom saving throw,0,1
1621.549,5.051,using the hallways been saving for three,0,1
1624.6,2.0,Oh,0,1
1627.24,5.909,nine I'm very sorry these evil spirits,0,1
1630.36,9.569,are swirling around for you and you are,0,1
1633.149,8.13,dealt 3d8 necrotic damage Wow 18 points,0,1
1639.929,2.211,of damage 18 but there's all right I'm,0,1
1641.279,3.541,at seven,0,1
1642.14,5.86,yeah all surgeons and it goes back to,0,1
1644.82,4.65,brain that's rough you have to get away,0,1
1648.0,3.659,because they're gonna kill you next turn,0,1
1649.47,3.99,if they get another chance so you can,0,1
1651.659,3.361,use your action to disengage from them,0,1
1653.46,2.88,which means that they won't be able to,0,1
1655.02,2.82,get an opportunity attack but you won't,0,1
1656.34,2.88,be able to attack them this is looking,0,1
1657.84,2.969,pretty dire for you you only have seven,0,1
1659.22,2.49,health left like I don't feel like I'm,0,1
1660.809,3.75,the type that would ever,0,1
1661.71,4.349,back away I can probably single-handed,0,1
1664.559,5.521,do more damage mister than both you guys,0,1
1666.059,5.22,would buy balls on tech right you're,0,1
1670.08,2.819,gonna raising the tax I'm raising,0,1
1671.279,3.12,attacking yeah you don't do any range,0,1
1672.899,3.27,you can plus TV your damage and you get,0,1
1674.399,3.841,an attack twice and what's reckless,0,1
1676.169,3.901,attack you want to wreck this York okay,0,1
1678.24,4.86,looking back actually I'm right now,0,1
1680.07,5.01,Rajon right no do it do it I definitely,0,1
1683.1,6.84,rage Oracle attack I'm doing one to eat,0,1
1685.08,8.06,music player so 16 you hit the cleric,0,1
1689.94,5.25,whole damage book on the player okay so,0,1
1693.14,7.75,clerk gets,0,1
1695.19,9.9,plus it is 1315 damage 15 damage is to,0,1
1700.89,6.51,beat about 15 on this roll here old 17,0,1
1705.09,4.59,so he's not you do not break his,0,1
1707.4,4.47,concentration but Delta 15 damage he is,0,1
1709.68,7.77,very very hurt,0,1
1711.87,10.47,now palden time so he gets a is point to,0,1
1717.45,8.97,its hit to the tip and that's six level,0,1
1722.34,6.54,12 loses concentration spell breaks you,0,1
1726.42,5.49,both have fold that's no more,0,1
1728.88,4.44,disadvantage nice to plant is so 12,0,1
1731.91,4.29,damage okay nicely done,0,1
1733.32,9.56,your turn I'm gonna shoot at the cleric,0,1
1736.2,9.62,and hopefully hit 20 my wall,0,1
1742.88,12.59,when he hits okay he's already here to,0,1
1745.82,9.65,roll an extra key 817 whoa food,0,1
1758.059,4.71,these guys disappear flags dead um so I,0,1
1760.909,3.45,ever time mangos been standing on the,0,1
1762.769,5.571,house you go man adjust it on the side,0,1
1764.359,6.87,five boys back down Meadows Melanie 25,0,1
1768.34,5.139,yeah I produced fire my hands and just,0,1
1771.229,4.5,throw it Adam but you just walk just,0,1
1773.479,3.721,facing the whole fire yes I can't go any,0,1
1775.729,3.711,further I can only go walking speed when,0,1
1777.2,6.51,I throw fire Adam,0,1
1779.44,5.529,it's a I roll of 13 plus 6 is 19 does he,0,1
1783.71,4.439,dodged 19 nope,0,1
1784.969,7.17,all right well uh it does what was fun,0,1
1788.149,7.65,embracing yeah three points a day just,0,1
1792.139,6.061,yeah it's just he's already burning look,0,1
1795.799,6.72,at his hair starts oh yeah like my my,0,1
1798.2,6.329,yeah my golden hair like when he's,0,1
1802.519,5.191,quivering he's unsure what to do now and,0,1
1804.529,6.661,he's like oh I'll never back down from,0,1
1807.71,9.049,the saboteurs we're righteous oh honey,0,1
1811.19,5.569,tries to hit you there's a 19m yes oh,0,1
1817.1,5.079,you only get four points BAM can fit fit,0,1
1819.899,2.791,okay what's the slaves doing Oh down to,0,1
1822.179,3.181,three,0,1
1822.69,4.949,he's like suitable we still are made to,0,1
1825.36,3.389,find out by like in the in this poison,0,1
1827.639,6.36,isn't working it's magic,0,1
1828.749,7.65,oh and people everywhere like brands,0,1
1833.999,5.481,turn smartest thing to do probably back,0,1
1836.399,5.311,off but I'm not the smartest thing,0,1
1839.48,3.669,smartest guys so and I am feeling pretty,0,1
1841.71,3.51,confident there's one worst part so,0,1
1843.149,3.211,close your range plus I'm enraged so it,0,1
1845.22,4.74,just doesn't seem my gun run away at,0,1
1846.36,6.689,this point you can do a t20 full,0,1
1849.96,4.529,critical head you get a critical hit you,0,1
1853.049,3.391,roll double dot,0,1
1854.489,3.841,bullets right here we come here comes,0,1
1856.44,9.419,here comes a fish and blow guys a sword,0,1
1858.33,12.62,now and it hits 4 6 10 11 14 + 4 18,0,1
1865.859,5.091,damage an enraged so 20 damage,0,1
1872.13,4.71,his bloody walk charges like whipping,0,1
1874.679,5.011,around like a little helicopter and,0,1
1876.84,5.79,stuff oh really nice work,0,1
1879.69,4.77,I almost died somebody loves my god I'm,0,1
1882.63,3.63,really curious like I'm super curious,0,1
1884.46,2.94,like all those roots I was really,0,1
1886.26,2.58,looking forward to actually giving use,0,1
1887.4,2.49,them on somebody so I'm just going to go,0,1
1888.84,2.94,in here and open the door and see what,0,1
1889.89,3.81,happened everyone has been drinking,0,1
1891.78,3.06,during this battle drunk out of the,0,1
1893.7,2.58,minds not paying attention to what's,0,1
1894.84,2.52,going on outside and they are all dead,0,1
1896.28,4.35,except for the garden,0,1
1897.36,4.86,it was paralyzed with fear he Sprint's,0,1
1900.63,3.57,out the door and tries to he's just like,0,1
1902.22,4.26,running into the woods dangit reaming,0,1
1904.2,4.53,he's screaming for his life fear I'm,0,1
1906.48,4.949,gonna shoot on him that's right,0,1
1908.73,4.14,he's dead at this bar I am running after,0,1
1911.429,5.551,him I'm not just gonna stand there okay,0,1
1912.87,11.299,and I seen it go rushing running it was,0,1
1916.98,10.679,almost an 18 uh 11 ah that's a hit yeah,0,1
1924.169,5.291,6 and it's in the back and Steve still,0,1
1927.659,3.181,keeps going I like to keep running I,0,1
1929.46,1.92,like to try to catch up to him as hard,0,1
1930.84,3.3,as I can,0,1
1931.38,6.36,no I take it back before I move I turn,0,1
1934.14,6.06,into a dog I don't run as fast as I can,0,1
1937.74,3.72,Oh judging our speed differences you'd,0,1
1940.2,4.29,be able to catch up to him around here,0,1
1941.46,6.32,okay give me with what right bite him in,0,1
1944.49,5.79,the tokus I really won let me feel you,0,1
1947.78,4.3,you bite your tongue and deal roll,0,1
1950.28,5.1,damage half dogs don't bite their,0,1
1952.08,6.05,tongues everybody knows that for our you,0,1
1955.38,5.82,don't feel to damage to yourself okay Oh,0,1
1958.13,5.169,then you better end it Nikko we killed,0,1
1961.2,4.05,every guy here you bet I'll kill that,0,1
1963.299,3.51,one guy I got one bonus guy I'm saving,0,1
1965.25,3.12,for after the time like I said I didn't,0,1
1966.809,3.721,count well I'm gonna run in front of,0,1
1968.37,4.2,them and transform into a human being,0,1
1970.53,3.69,and kind of cut him with my scimitar all,0,1
1972.57,4.65,right yeah you can eat and gain enough,0,1
1974.22,6.45,here come here so I run around in front,0,1
1977.22,5.25,as a dog and somebody come out of it as,0,1
1980.67,3.09,a human into swing at him loser dude as,0,1
1982.47,3.6,he runs by I try to clothesline him,0,1
1983.76,2.88,across the neck Messer another 17 for,0,1
1986.07,3.57,the attack,0,1
1986.64,6.45,all right you hit okay seven he just,0,1
1989.64,5.43,goes out I'm gonna hang off the edge and,1,0
1993.09,3.42,then just let go and drop down about ten,1,0
1995.07,4.71,feet we've all you guys are getting some,1,0
1996.51,4.77,gear here this sword is not really,1,0
1999.78,3.69,relevant in finishin anymore but,1,0
2001.28,3.63,regardless you can use it if you want to,1,0
2003.47,2.46,slow the bastard sword this basically,1,0
2004.91,3.51,it's a d-10,1,0
2005.93,5.45,single handed sword he has a like there,1,0
2008.42,8.54,should do another crime he has a clean,1,0
2011.38,9.49,set of four plate armor Oh,1,0
2016.96,6.58,you also get an item called goggles of,1,0
2020.87,4.59,the night you'll dark vision to a range,1,0
2023.54,5.31,of 60 feet that's everything that's on,1,0
2025.46,6.9,the Paladin now for the cleric who,1,0
2028.85,7.2,checks the clerics potty I just think,1,0
2032.36,7.53,you should see oh yeah one one woman 15,1,0
2036.05,6.42,gold own two men a bill of sale on the,0,1
2039.89,4.59,clerics body for your wife so the cleric,0,1
2042.47,4.2,has already sold my wife to Mayor Vaughn,0,1
2044.48,3.6,Ross that would be the route of minutes,0,1
2046.67,3.479,all he's pretty clearly the root of all,0,1
2048.08,4.799,this evil yeah that is the evidence,0,1
2050.149,4.201,right there on his body and if I'm not,0,1
2052.879,4.02,mistaken I feel like that is the last,0,1
2054.35,4.86,clue that you guys need to figure out,0,1
2056.899,5.131,how to regroup with your entire family,0,1
2059.21,4.83,bring them all back to safety I'm going,0,1
2062.03,5.75,to go over here,0,1
2064.04,7.589,and finish some unfinished business,0,1
2067.78,5.47,that's a thirteen you slip a drunk ice,0,1
2071.629,4.861,throat and that's the last person in the,0,1
2073.25,5.609,town alive I'll be been the slave all,0,1
2076.49,5.49,right yeah all right that's a pretty,0,1
2078.859,4.831,metal ending all right good work guys so,0,1
