start,duration,text,valence,arousal
1522.84,8.97,say scrumptious the kaznia suits gone,0,1
1528.72,4.29,it wants a piece liking it is like it's,0,0
1531.81,3.24,almost like college it's like it's just,0,0
1533.01,4.05,like insect laughter time it's it's,0,0
1535.05,3.36,super loud wait wait was the quay bot,0,0
1537.06,2.76,doing how does it feel about what just,0,0
1538.41,2.58,happen it's just like looming it's like,0,0
1539.82,2.67,waiting for something else to come he's,0,0
1540.99,3.09,waiting for now look at our Channel I,0,0
1542.49,3.51,may have screwed up my whole like,0,0
1544.08,3.45,calming thing I mean I was trying to do,0,0
1546.0,3.36,here guys it's okay they're in a,0,0
1547.53,3.66,different ages they're in cages so in,0,0
1549.36,3.78,cages I was gonna suggest that we like,0,0
1551.19,3.33,Tremec steel with him but he's thinking,0,0
1553.14,1.75,way too dangerous and I think they could,0,0
1554.52,1.66,take,0,0
1554.89,2.49,one of us doesn't seem like we should,0,0
1556.18,5.01,mess with these things maybe we should,0,0
1557.38,9.2,you may hear a voice in your mind 6nu,0,0
1561.19,5.39,here let me go my mind,0,0
1566.59,6.09,the cast means looking straight at you,0,0
1568.39,5.79,oh I I walk I walk slowly up to it we,0,0
1572.68,3.0,open both pages simultaneous in the,0,0
1574.18,3.36,router room I mean we have any like,0,0
1575.68,3.42,string or anything I don't know I only,0,0
1577.54,3.0,to bring something up I'm like we could,0,0
1579.1,3.48,all hang on there by the wing in this,0,0
1580.54,4.05,boogie over here and I serve until she,0,0
1582.58,5.19,finishes going down you know I walk up,0,0
1584.59,6.6,to this cage D stop and I know I just,0,0
1587.77,6.78,look at him are you like the rest are,0,0
1591.19,6.63,you like the rest of them no Barbara,0,0
1594.55,7.44,Berenson what do you mean by that the,0,0
1597.82,4.8,rest of the humans you look like one how,0,0
1601.99,3.63,about you right now,0,0
1602.62,4.59,I look over you both I'm very I'm sorry,0,0
1605.62,2.7,is anything these are anything going on,0,0
1607.21,5.03,right now we should know about going,0,0
1608.32,7.62,deep write a response on here,0,0
1612.24,5.08,yeah there's two options one option we,0,0
1615.94,4.35,go through the rest of this house and,0,0
1617.32,6.72,kill every other person by handy other,0,0
1620.29,5.67,option we let the beasts out and rampage,0,0
1624.04,3.42,through the house but then there's no,0,0
1625.96,4.08,telling whether or not the mayor will,0,0
1627.46,4.23,get away I'd rather do it ourselves,0,0
1630.04,6.48,you're you hear this voice in your mind,0,0
1631.69,6.66,oh I look at the bug as he says this to,0,0
1636.52,2.79,me and I go your tricks won't work on me,0,0
1638.35,2.37,man do young one,0,0
1639.31,3.69,I'm gonna get my favorite one right now,0,0
1640.72,4.16,and hear that voice in mind I'm very,0,0
1643.0,4.38,confused by what this creature is,0,0
1644.88,4.09,cautiously will get it and then I turn,0,0
1647.38,3.3,around and run along it explodes an,0,0
1648.97,3.15,anger as you start turning around and so,0,0
1650.68,3.3,it's like shaking the bars as hard as it,0,0
1652.12,3.54,can adjust like making the loudest,0,0
1653.98,3.66,racket the Middle's rattling and it's,0,0
1655.66,3.81,just like sitting there and it's telling,0,0
1657.64,4.47,you the same as repeating nemesis is the,0,0
1659.47,6.05,cage holding yes it is okay let's go,0,0
1662.11,3.41,let's go let's go huh scout scout,0,0
1667.81,6.75,and come through this door store lock,0,0
1671.38,6.48,this unlock that sucker and I'm back,0,0
1674.56,4.89,here I'm gonna say guys was that was,0,0
1677.86,3.33,that bug whispering in your mind as well,0,0
1679.45,3.15,yeah that bug was definitely whispers,0,0
1681.19,2.52,was my mind he seemed like pure evil I,0,0
1682.6,3.03,need to go that business,0,0
1683.71,4.26,he was really creeping me out wait wait,0,0
1685.63,3.93,what did that bug tell you he told me,0,0
1687.97,3.63,that Darien was going to try to kill me,0,0
1689.56,4.92,he told me else of the bug was gonna try,0,0
1691.6,4.65,and I Darien I forget to say it but I I,0,0
1694.48,4.41,believe in the moment there I believed,0,0
1696.25,4.98,him 100% where I was gonna try to kill,0,0
1698.89,3.6,you it's what he told me the bug was,0,0
1701.23,3.0,lying to us he was trying to deceive us,0,0
1702.49,3.3,I don't know why he told me that he,0,0
1704.23,3.48,would show me where the treasure lies,0,0
1705.79,4.17,that's he asked if I was like other men,0,0
1707.71,4.2,other humans yeah cared about treasure,0,0
1709.96,4.59,and gold and we do,0,0
1711.91,5.1,I don't we got the biggest treasure,0,0
1714.55,4.29,which is the friendship friendship you,0,0
1717.01,2.67,don't you just got an inspiration point,0,0
1718.84,2.18,yeah,0,0
1719.68,3.18,we're not carrying left the treasure I,0,0
1721.02,4.08,cared about the treasure a little bit,0,0
1722.86,4.68,haha I do,0,0
1725.1,3.67,all right inspiration boys my first,0,0
1727.54,3.3,inspiration we can get your wife back,0,0
1728.77,3.87,and get epic loot for damages let's,0,0
1730.84,4.25,continue it's like the halls American,0,0
1732.64,2.45,thing in the world,0,0
1739.74,5.41,13 points damage,0,0
1741.52,4.23,ouch I'm due hog ball healthier as hard,0,0
1745.15,2.82,as he can,0,0
1745.75,10.65,I'm just not gonna clean nor this guy,0,0
1747.97,12.74,hop over the wall step here guys you,0,0
1756.4,4.31,guys see we can come along this hunger,0,0
