start,duration,text,valence,arousal
1592.919,6.39,your help and it's just like this it's,0,1
1597.419,3.39,making this weird ass owl sound despite,0,1
1599.309,3.96,this huge statue it's a little weird how,0,1
1600.809,5.011,its shrieky but huge sin okey try to,0,1
1603.269,4.5,communicate with this thing yeah okay I,0,1
1605.82,4.89,cast a spell speak with animals,0,1
1607.769,4.921,yeah and through telekinesis speak to it,0,1
1610.71,3.48,and say well we've demonstrated our,0,1
1612.69,5.9,strength we need your help to save the,0,1
1614.19,7.679,woods join our cause Annika Fergus and,0,1
1618.59,5.709,it's like eyes they elicit yours and add,0,1
1621.869,4.201,Arkansas around the eyes sighs look at,0,1
1624.299,3.36,you cuz you're in telekinesis mode you,0,1
1626.07,3.419,hit you here like in a really intense,0,1
1627.659,8.85,voice it's in common you know it's,0,1
1629.489,11.91,speaking in animal here like that's I,0,1
1636.509,8.041,was getting all right brain let him up,0,1
1641.399,6.451,alright I got this round enough,1,0
1644.55,6.09,stand back fan artists mama appreciated,1,0
1647.85,6.06,yeah it would be appreciated,1,0
1650.64,4.98,brand completely oiled up and sweaty and,1,0
1653.91,4.26,almost new pops off the air I'll bear,1,0
1655.62,6.47,nalle' but stands back and steps off the,1,0
1658.17,6.96,the tubes stand apart in an uneasy truce,1,0
1662.09,6.07,and it's very clear that you bested this,1,0
1665.13,5.34,great beast of the wild and in fact I'll,1,0
1668.16,4.17,just made a game here that happened,1,0
1670.47,5.58,really fast I was expecting there to be,1,0
1672.33,5.84,a little more like rough-and-tumble but,1,0
1676.05,6.0,I'm just straight-up like completely,1,0
1678.17,6.25,shocked boom,1,0
1682.05,3.36,yeah the full ronda rousey's how about,1,0
1684.42,2.73,an opener really,1,0
1685.41,4.519,the point is it's clear the Albert,1,0
1687.15,5.79,respects your ways and it's definitely a,1,0
1689.929,4.991,temporary Ally and he's pretty huge a,1,0
1692.94,4.01,big deal it's kind of a big deal,1,0
1694.92,5.67,probably everything I've ever seen,1,0
1696.95,6.1,you've now gained another ally well we,1,0
1700.59,4.94,can only shake hands without there and,1,0
1703.05,6.18,most of all hands without you guys,1,0
1705.53,6.61,rather than turning towards the side of,1,0
1709.23,5.06,evil you have found your way in nature,1,0
1712.14,5.4,and made allies with the beasts that,1,0
1714.29,5.17,naturally reside in your land therefore,1,0
1717.54,3.66,creating a much stronger alliance than,1,0
1719.46,5.16,you could have ever had by dealing with,1,0
1721.2,5.31,those hex door cultists good practice to,1,0
1724.62,6.24,this next time the amount of time that,1,0
1726.51,8.01,it's taken to basically tame these,1,0
1730.86,5.699,beasts has eaten in to the amount of,1,0
1734.52,3.99,time you'll have to plan for the battle,1,0
1736.559,4.531,because the amount of work and effort,1,0
1738.51,4.29,required to deal with their individual,1,0
1741.09,4.08,problems and go through those respects,1,0
1742.8,4.32,rather than the easy way of just,1,0
1745.17,4.74,summoning a beast from the bull you know,1,0
1747.12,5.189,the under hell's and shit like that what,1,0
1749.91,5.28,that means is next when you find this,1,0
1752.309,5.911,army they may or may not be one step,1,0
1755.19,5.52,ahead they did good today guys thank you,1,0
1758.22,3.1,Darrien let's move in stealth and find,1,0
1760.71,2.41,that,1,0
1761.32,4.44,see what they're up to see where they,1,0
1763.12,3.299,are in the name flame oh cool I still,1,0
1765.76,2.52,speak with animals,1,0
1766.419,5.581,I asked him what his name is you hear,1,0
1768.28,7.23,him say booty hole okay who do you who,1,0
1772.0,6.87,do you who do you who and Tom Tom real,1,0
1775.51,5.82,uh notch with names with that you guys,1,0
1778.87,5.34,forging alliances with the great Hootie,1,0
1781.33,6.65,hoo and tum tum the rock beast now must,1,0
1784.21,3.77,venture forth into the oncoming battle,1,0
