start,duration,text,valence,arousal
1748.34,3.66,but really just all fucking they all,0,0
1750.799,5.01,just booking it you're booking it up,0,0
1752.0,7.14,yeah after that you get it this one's in,0,0
1755.809,6.681,here to booking it oh um this one's free,0,0
1759.14,6.45,books it outside everyone's loving this,0,0
1762.49,6.85,this guy is like I only pay taxes on a,0,0
1765.59,5.28,Wednesday he freaks out guys I think I'm,0,0
1769.34,5.04,pretty much good I think it's one salt,0,0
1770.87,5.88,ah this song good case closed this,0,0
1774.38,5.1,mansion is ours now everyone here works,0,0
1776.75,6.659,for us if you don't work for us leave,0,0
1779.48,5.49,now that's the offer wait these two guys,0,0
1783.409,3.331,well except for the noblemen like people,0,0
1784.97,6.12,who didn't work here before yes no do,0,0
1786.74,7.35,you people think you know I've already,0,0
1791.09,4.85,work here work for us you were here,0,0
1794.09,5.13,freedom,0,0
1795.94,5.29,the guy like turns to you like look I,0,0
1799.22,3.44,don't know which group on me I'm just,0,0
1801.23,6.21,gonna go,0,0
1802.66,14.26,are you shake my head I can't be how we,0,0
1807.44,11.55,do this that can't be no I wait like,0,0
1816.92,5.009,we're not working we don't know we don't,0,0
1818.99,5.58,work here clean we don't work i liam cut,0,0
1821.929,4.831,out this whole thing he said if we don't,0,0
1824.57,3.89,want to wake up and go we're going well,0,0
1826.76,7.549,shit runs out the door I'm gonna go wait,0,0
1828.46,9.52,and she's like did you know the mayor,0,0
1834.309,5.801,yes was he a good man but was he the,0,0
1837.98,4.44,worst kind of man you've ever met you,0,0
1840.11,7.14,savages fuck you she turns him you,0,0
1842.42,7.23,picked your own shit damn god damn are,0,0
1847.25,4.16,you gonna try hmm let's just move east a,0,0
1849.65,4.77,little farther or west a little farther,0,0
1851.41,3.82,the mayor's house is now very very very,0,0
1854.42,2.37,quiet,0,0
1855.23,2.91,I mean it's like what was it it's,0,0
1856.79,3.33,neither we kill them all or we let them,0,0
1858.14,4.32,go the only people live are some slaves,0,0
1860.12,5.01,some giant monsters and to the mayors,0,0
1862.46,4.32,two children oh let's should we show the,0,0
1865.13,3.63,children a better life yeah let's do,0,0
1866.78,3.36,that let's fish them this edges aren't,0,0
1868.76,2.25,so bad you know they killed the bad we,0,0
1870.14,3.48,know we kill today,0,0
1871.01,3.99,like Tarzan Tarzan let's get your wife,0,0
1873.62,3.54,let's get the hell out of here okay,0,0
1875.0,3.57,let's get the hell out of here get the,0,0
1877.16,3.57,wife what about all the other slaves in,0,0
1878.57,4.8,there ah we live they do it open the,1,1
1880.73,4.59,gate to let him out you free the cage of,1,1
1883.37,3.5,these lizard people and they may at,1,1
1885.32,3.66,least start following you guys around,1,1
1886.87,4.36,there just like clicking they're ready,1,1
1888.98,4.77,to do whatever they're like best friends,1,1
1891.23,4.59,they're like slippers that one's dead,1,1
1893.75,4.02,that one's dead this guy's just really,1,1
1895.82,3.989,wants to get out he's freaking out we,1,1
1897.77,3.6,open the door and let him out you open,1,1
1899.809,5.671,the door he Sprint's towards the doors,1,1
1901.37,5.52,it basically runs into here naked takes,1,1
1905.48,3.24,his clothes off yelling and trying to,1,1
1906.89,3.78,like find people to fight I was right,1,1
1908.72,3.63,about that,1,1
1910.67,4.2,you know that guy he's like this that,1,1
1912.35,3.99,guy all right well I guess we can,1,1
1914.87,2.58,relieve a rebuilding our tribe for,1,1
1916.34,3.54,tomorrow huh there's a carriage in the,1,1
1917.45,3.93,battle the kids I do need to replace my,1,1
1919.88,5.35,family,1,1
1921.38,4.3,all right yeah come on their door all,1,1
1925.23,1.98,right,1,1
1925.68,3.21,Nikko goes your average I be really,1,1
1927.21,4.64,comforting and like wrap em all up don't,1,1
1928.89,6.51,roll it comfort checker cover coat check,1,1
1931.85,6.04,girl the 14 plus whatever how much,1,1
1935.4,7.71,comfort son is that the boy is comforted,1,1
1937.89,6.66,daughter comforted nice comfort you,1,1
1943.11,5.43,rolling with hot chocolate and,1,1
1944.55,5.67,everything and they are like yes and you,1,1
1948.54,3.78,guys have it all there it's all set up,1,1
1950.22,5.25,there's a carriage to restless for sees,1,1
1952.32,5.93,there's two brand-new kids on top of,1,1
1955.47,6.42,that all you finally have your wife back,1,1
1958.25,5.56,however one looming question does remain,0,0
1961.89,5.13,though will they stop because what you,0,0
1963.81,4.29,did here or will they keep going and,0,0
1967.02,3.33,will they keep fighting you and will,0,0
1968.1,7.26,this grow into a greater conflict based,0,0
1970.35,7.23,off of your actions what you know and it,0,0
1975.36,4.2,knocks you back and cool here all the,0,0
1977.58,11.76,way back here and with his other hand he,0,0
1979.56,11.52,closed the door shut in it alright I got,0,0
1989.34,3.48,double kill in that way I just also have,0,0
1991.08,4.67,of course I would in my head I'm like,0,0
1992.82,2.93,Nico's gonna pull it,0,0
